schema_version,evidence_class,measurement_warning,claim_boundary,mode,split,workload_kind,cell_id,cluster_id,seed,harness,comparison_reference,policy,requests,output_tokens,makespan_ms,throughput_tokens_per_s,p95_request_latency_ms,p99_tbt_ms,deadline_misses,deadline_miss_rate,target_launches,draft_launches,verifier_slots,padded_verifier_slots,mean_batch,cache_hits,cache_misses,accepted_draft_tokens,max_ready_wait_ms,starved_requests,trace_payload_sha256
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0023,23,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,192,143.95665929425306,1333.734756983659,38.91449146129103,4.8700000000000045,0,0.0,25,30,218,0,3.16,56,7,113,0.0,0,990df56accca10273929cc0cfeeee3b763a10ceab2e0214a216d4e7f25ca1291
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0023,23,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,192,145.70332596091973,1317.746171775776,39.131158127957704,4.907500000000002,0,0.0,27,32,218,0,2.925925925925926,56,7,113,0.0,0,1048109f6b14dfc97d3a5ff08eda28bc2f4f44432cf16c794e8734060715f22b
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0023,23,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,192,144.70332596091976,1326.852708636799,38.31865812795773,4.8700000000000045,0,0.0,27,32,218,0,2.925925925925926,56,7,113,0.0,0,b08790af562c6e7345ab9d794fcc5ff4d7ec7bd8d74ea44132e685cbd2203ddc
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0023,23,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,192,143.92665929425306,1334.0127599811976,38.88449146129103,4.960000000000008,0,0.0,24,28,218,0,3.2916666666666665,56,7,113,0.0,0,483c9cbf3eb9111470b61a47260f64b4bf9cdaf424b98d24b782dcba711e4812
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0024,24,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,192,47.27999999999999,4060.9137055837573,43.70976073174475,4.960000000000001,0,0.0,20,26,212,0,3.7,52,6,118,0.0,0,9c9dbea7d9762b7e5666065f776e519033f50cab79a7b0f24785df7fc53cb02d
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0024,24,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,192,46.579999999999984,4121.940747101762,43.981246290623986,4.9,0,0.0,19,25,212,0,3.8947368421052633,52,6,118,0.0,0,abea68932a2883c16a952c959aa81e3dedb0d4b2903bc1957b293d8fdb6c97be
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0024,24,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,192,47.27999999999999,4060.9137055837573,43.70976073174475,4.960000000000001,0,0.0,20,26,212,0,3.7,52,6,118,0.0,0,b6a96e9dcbfa908d960d07cae4eca1797514fc36fe52b8640b915f840f162d3e
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0024,24,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,192,47.27999999999999,4060.9137055837573,44.80644108094656,4.960000000000001,0,0.0,20,26,212,0,3.7,52,6,118,0.0,0,27b73377e2a51871e6de58e5fbd1a1a0c76fb26f46d72d55ecb2eb966070d85c
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0025,25,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,192,73.37930454551774,2616.5415601738355,43.26182085965847,4.929999999999994,0,0.0,26,31,226,0,3.1538461538461537,60,6,110,0.0,0,ed701ac23b3e94d9c2ef5dcbfaacdd587b6e8ac306d2d9e1872addb6ac1262e3
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0025,25,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,192,74.12930454551774,2590.068815256535,43.82432085965847,4.919999999999995,0,0.0,26,30,226,0,3.1538461538461537,60,6,110,0.0,0,5a462a481926f33bc2386e49fb70342d396406813e64627123c27886c913629d
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0025,25,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,192,73.37930454551774,2616.5415601738355,43.26182085965847,4.929999999999994,0,0.0,26,31,226,0,3.1538461538461537,60,6,110,0.0,0,51c1665c823db8b6a70754c893a88563c6df8de6887c62dfa705f68c14124e47
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0025,25,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,192,74.57930454551777,2574.4407402299817,45.39756315471258,4.959999999999994,0,0.0,27,30,226,0,3.037037037037037,60,6,110,0.0,0,1c91e9baf475a3c713c94739596a140ee3cf95b8d7a83cddc19ae5a2f7bff7ef
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0026,26,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,192,48.39999999999999,3966.9421487603313,32.83432918643324,4.82,0,0.0,21,23,210,0,3.5238095238095237,56,2,118,0.0,0,b4ec3f8d36823ac558f5886ea8366ecc776e2e576b4f0b985f6b86d634b5e8f7
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0026,26,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,192,49.39999999999999,3886.639676113361,33.83432918643324,4.82,0,0.0,21,23,210,0,3.5238095238095237,56,2,118,0.0,0,9c25e85162387c2b0fdd7cf3feebeb7d2adb18c495a1699193ef13745838de8d
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0026,26,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,192,48.39999999999999,3966.9421487603313,32.83432918643324,4.82,0,0.0,21,23,210,0,3.5238095238095237,56,2,118,0.0,0,ed7c091b1cc8639495866956960028014086d4f1d98955ea97b9e45ba8839b87
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0026,26,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,192,47.19999999999999,4067.7966101694924,32.07477338825711,4.960000000000001,0,0.0,20,22,210,0,3.7,56,2,118,0.0,0,99e0655e3053e8687887bcd0ec187e2ff9bed0f13f8de783782b8e31f32f03c9
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0027,27,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,192,53.21666666666665,3607.8922643282194,46.676572032160514,4.960000000000001,0,0.0,23,29,219,0,3.347826086956522,53,8,115,0.0,0,277f07182504584a1e1a5eaad4923d4151bef8b2161f1b42238907cacf998926
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0027,27,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,192,52.92999999999998,3627.4324579633494,48.802601655713666,4.960000000000001,0,0.0,23,28,219,0,3.347826086956522,53,8,115,0.0,0,2c9d53328673b4f44fc34fd4e85d46c79d646de574b001a4bb77809348e25d90
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0027,27,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,192,54.4,3529.4117647058824,46.719905365493865,4.960000000000001,0,0.0,24,30,219,0,3.2083333333333335,53,8,115,0.0,0,068f748a62fe7c507c4cc6d45f289eed5074b769d521a2e39202d17c96adb097
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0027,27,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,192,53.43999999999998,3592.814371257486,46.89990536549385,4.960000000000001,0,0.0,22,28,219,0,3.5,53,8,115,0.0,0,4b2a0d99d87dd89ab2022dae8986db38b75c141a9179b46c7887e957fe2ed807
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0028,28,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,192,49.43999999999998,3883.495145631069,46.70321807449331,4.9,0,0.0,21,24,221,0,3.6666666666666665,58,3,115,0.0,0,b9c3eebd23cb765d0b16dd2d7c060fa32e0df4973c2b80284b64bb3d80e10d81
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0028,28,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,192,50.43999999999998,3806.5027755749416,47.70321807449331,4.9,0,0.0,21,24,221,0,3.6666666666666665,58,3,115,0.0,0,564d3d73c86d1a197a23fc8500fc5697d1260dc15140e104075ce018d4958a93
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0028,28,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,192,49.43999999999998,3883.495145631069,46.70321807449331,4.9,0,0.0,21,24,221,0,3.6666666666666665,58,3,115,0.0,0,36cf7b5c8ddec018d83500b0f07a3ccf0b1296da1dc6cc892b6ae20580d4fe04
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0028,28,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,192,50.63999999999999,3791.469194312797,46.91252030723501,4.960000000000001,0,0.0,22,25,221,0,3.5,58,3,115,0.0,0,c6ed020fc8e2cbe07e525ab8868ca5b0981b18471898966089c6f6c034a2d945
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0029,29,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,192,47.15999999999998,4071.246819338424,44.86384456934927,4.689999999999995,0,0.0,20,22,209,0,3.7,56,2,118,0.0,0,4887df7ab414595cd0d08fa3d557168fe9c5269d2954a2e853741ef80365afea
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0029,29,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,192,47.90999999999998,4007.5140889167205,45.515258668961124,4.689999999999995,0,0.0,20,22,209,0,3.7,56,2,118,0.0,0,5d52aa8c4759b488537378a09c5fdd41449d66267965667dd2b1b45e0dc3d535
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0029,29,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,192,47.15999999999998,4071.246819338424,44.86384456934927,4.689999999999995,0,0.0,20,22,209,0,3.7,56,2,118,0.0,0,818e89fbc40de934acbbf06fe1f9865cc1c009fd833c48d989771e4eba94d2ce
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,pareto-heavy-tail,pb12-07-pareto-heavy-tail-train,pb12-07-pareto-heavy-tail-train/seed-0029,29,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,192,48.59999999999998,3950.617283950619,46.20525866896112,4.960000000000001,0,0.0,20,22,209,0,3.7,56,2,118,0.0,0,84ff67a2a55629b25cc65f41ba7bf35f7ce4ff5f13a448bff80a1e17a26c4616
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0000,0,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,512,112.09666666666669,4567.486395670402,109.90761701770022,7.920000000000002,0,0.0,33,63,604,0,6.2727272727272725,110,81,305,0.0,0,cdbff5402b0a305594728b19b37dbdc4042e6b561ec57cd81238167a64f8e291
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0000,0,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,512,122.83333333333337,4168.2496607869725,118.43178368436689,7.920000000000002,0,0.0,36,66,604,0,5.75,110,81,305,0.0,0,81a4779dfab5c333e193da72b5af9067146e3ece0b6ae93f5cb9af4a450ed84c
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0000,0,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,512,112.09666666666669,4567.486395670402,109.90761701770022,7.920000000000002,0,0.0,33,63,604,0,6.2727272727272725,110,81,305,0.0,0,5b9e169c78e35b5814eb6fa973ebdc3797bbcbc54298d4766142705c7be25442
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0000,0,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,512,107.55999999999999,4760.133878765341,105.13921755376487,7.920000000000002,0,0.0,31,59,604,0,6.67741935483871,110,81,305,0.0,0,d1a2cbb395ec88e3bd29b5f5bc58dafcca39d22a44f5877900c3a48501c351bf
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0001,1,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,512,112.32,4558.404558404559,104.821526578814,7.920000000000002,0,0.0,35,65,589,0,5.771428571428571,99,87,310,0.0,0,9cc64fd365c136f624590ab22d102b55ad71bc2ea89a4f4155276c8d55578d90
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0001,1,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,512,112.81333333333332,4538.470629949179,107.91109303953343,7.920000000000002,0,0.0,32,60,589,0,6.3125,99,87,310,0.0,0,05958f6699ec37de07c9c298f05c95c2f1831867a5eb65e11463f6a8ad67020d
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0001,1,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,512,112.32,4558.404558404559,104.821526578814,7.920000000000002,0,0.0,35,65,589,0,5.771428571428571,99,87,310,0.0,0,b9eaa59f2e3c40e959a9e679fd709ff34d52e533e76ecdf56d4982a615d38d9d
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0001,1,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,512,103.24333333333331,4959.157976301942,101.85639978163763,7.920000000000002,0,0.0,28,52,589,0,7.214285714285714,99,87,310,0.0,0,c6529ec7c3533aa7094eb5eadc1675f3e9fca77102888b0096426a5dad92601f
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0002,2,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,512,113.1,4526.967285587975,109.32234672084931,7.920000000000002,0,0.0,37,64,589,0,5.4324324324324325,107,78,311,0.0,0,070e9769acc953425cc01de92124a361befa2d203e9de1aea753a2c731cc66f4
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0002,2,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,512,117.82999999999998,4345.2431469065605,110.89834413270495,7.920000000000002,0,0.0,36,66,589,0,5.583333333333333,107,78,311,0.0,0,142e6274d09baf78b312a1c7c38d31c465fe0dc76bc14fffc9013ada366adfea
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0002,2,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,512,113.1,4526.967285587975,109.32234672084931,7.920000000000002,0,0.0,37,64,589,0,5.4324324324324325,107,78,311,0.0,0,36ae41a498ab144b74e8bd21892a521c636fee0a82841a43eb194a0f89d2d873
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0002,2,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,512,102.05999999999996,5016.656868508722,98.95873085795118,7.920000000000002,0,0.0,28,54,589,0,7.178571428571429,107,78,311,0.0,0,047d51b664f4b3cc1d9939c96453cd8a56189beac060e6ad4b90d88a2e2ad6f3
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0003,3,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,512,115.88999999999997,4417.9825696781445,108.30272356579069,7.920000000000002,0,0.0,38,69,587,0,5.315789473684211,104,82,310,0.0,0,cfd06bac33c0b8d8e2e2d4964bcdd957d32f23efa1f6cce7d8c0d1c363619d8a
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0003,3,decoder-policy-simulator,saguaro-barrier,fixed-coalesce,16,512,113.80666666666667,4498.857711909085,111.19939023245738,7.920000000000002,0,0.0,33,60,587,0,6.121212121212121,104,82,310,0.0,0,dc20a4b0c8f944b4b50c1e2ff5ff8f6ca4d3a7ea92d86b0c328d14f49c677b95
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0003,3,decoder-policy-simulator,saguaro-barrier,immediate-fission,16,512,115.88999999999997,4417.9825696781445,108.30272356579069,7.920000000000002,0,0.0,38,69,587,0,5.315789473684211,104,82,310,0.0,0,f59313f26655b7e655171b00017dda73a21fb87ebb7685cb307e47de23d71df1
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0003,3,decoder-policy-simulator,saguaro-barrier,saguaro-barrier,16,512,102.32999999999997,5003.4203068503875,100.03100007893511,7.920000000000002,0,0.0,28,51,587,0,7.214285714285714,104,82,310,0.0,0,74eac18facbd0fa5557e297b1d97f5912d9269a9b87390d32eecb19ce83b3b8a
2,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,pareto-heavy-tail,pb12-08-pareto-heavy-tail-validation,pb12-08-pareto-heavy-tail-validation/seed-0004,4,decoder-policy-simulator,saguaro-barrier,fissionspec-horizon-2,16,512,114.98666666666666,4452.690166975882,110.53376210700671,7.920000000000002,0,0.0,38,63,594,0,5.342105263157895,108,79,309,0.0,0,a5a10c2893cba969cb7a8aa3cbee6d123d93efadd98e920f84b9780f07484134
