schema_version,evidence_class,measurement_warning,claim_boundary,mode,split,workload_kind,cell_id,cluster_id,seed,harness,requests,cache_hits,cache_hit_rate,mean_ttft_ms,p95_ttft_ms,cache_evictions,cache_allocated_pages,cache_peak_allocated_pages,stale_precompute_jobs,precompute_retries,recovery_retries,backpressured_attempts,terminal_failed_jobs,trace_payload_sha256
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,synchronized,pb12-02-synchronized-validation,pb12-02-synchronized-validation/seed-0026,26,one-round-fidelity-model,16,5,0.3125,16.43332,28.50501999999999,0,32,32,0,1,0,0,0,b6fdb58600b5701e3cea8ca8b9c1ea8fee7914c84a3d67c92babcc807e597742
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,synchronized,pb12-02-synchronized-validation,pb12-02-synchronized-validation/seed-0027,27,one-round-fidelity-model,16,11,0.6875,16.43332,28.50501999999999,0,32,32,0,0,0,0,0,c44724eef82ed33e06b8f06a776a667e5d4a1791ca9ddb010fc1994954edaf98
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,synchronized,pb12-02-synchronized-validation,pb12-02-synchronized-validation/seed-0028,28,one-round-fidelity-model,16,9,0.5625,16.43332,28.50501999999999,0,30,30,0,2,0,0,1,debf7890942a106f601a6698d1ccbde6ef4c62046884c3ac9e48c94d64728c37
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,synchronized,pb12-02-synchronized-validation,pb12-02-synchronized-validation/seed-0029,29,one-round-fidelity-model,16,12,0.75,16.43332,28.50501999999999,0,32,32,0,0,1,0,0,47ee2430a51ee738b2e4022548525a994c6553e1573fbc153deab0ada5acdbd8
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0000,0,one-round-fidelity-model,16,8,0.5,2.1039933355267744,3.1562619801713447,0,32,32,0,1,0,1,0,95522215174cd457dc46a069933a744ee4a601ddc558ab7b80b305aa2b5a2691
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0001,1,one-round-fidelity-model,16,9,0.5625,2.090455948854874,2.7048475082987493,0,32,32,0,0,0,4,0,95448f4690da2875d12e585f8343e738d13aa14379d5bc29c0e153a2945a236a
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0002,2,one-round-fidelity-model,16,11,0.6875,2.0364487458979945,2.641069502438489,0,32,32,0,0,0,1,0,6272dbb6589a3293263f1e3927ecadbf7b471cf4d2535b09cc446632219ca42d
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0003,3,one-round-fidelity-model,16,12,0.75,2.031112749117358,2.7847696252354694,0,32,32,0,0,0,0,0,e377f70b97f4097b40b147780393fafa2a664c911331126c22b95627e7290f48
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0004,4,one-round-fidelity-model,16,7,0.4375,2.3212014860886767,3.177885862443195,0,32,32,0,1,2,6,0,bc0184715c0717bd02512862d21b7d4817ec08e26f85e162c0116e18a30a8f9f
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0005,5,one-round-fidelity-model,16,8,0.5,2.4905618975146826,3.391066429094847,0,32,32,0,0,1,5,0,b58e94eee96d77aa92a5a1d59c7a5483373c981ade1128df8ab08d7f37db1be3
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0006,6,one-round-fidelity-model,16,12,0.75,2.2845490236056003,2.8845723318792995,0,32,32,0,0,0,0,0,f24256a51856abd02d7e5267b09cd71a9d022cd851b1801df6c8dd47ef98a423
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0007,7,one-round-fidelity-model,16,12,0.75,2.1319552550784566,2.818322135156444,0,32,32,0,0,1,0,0,feb31b12212e10a390e761027b21486b8fa3c975361b05f2ec593296f4a24289
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0008,8,one-round-fidelity-model,16,9,0.5625,2.602807348769145,3.514298831176395,0,32,32,0,0,0,3,0,2062f8ce1c6996d0a46a5cfdc7d845a47a29f62039d1a543499a8d75a18036b9
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0009,9,one-round-fidelity-model,16,7,0.4375,1.929163163954229,2.443867021048802,0,32,32,0,0,0,7,0,3c6897a4cebac0b3dd73093c384135abee07a488a2b90d245447d3de6ff6d58e
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0010,10,one-round-fidelity-model,16,8,0.5,2.557281573571771,3.399934287339276,0,32,32,0,0,0,4,0,7d961d74e2bf51e5d60de2e060129993bcf2ad8c856d8da2adf3e2560b8600f6
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0011,11,one-round-fidelity-model,16,11,0.6875,2.423204089358883,3.3692230581023845,0,32,32,0,0,0,1,0,dfe6c98c839e8697a4ab3314f9db7aba9583d4eed3f71a622bd680c41dac7b7f
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0012,12,one-round-fidelity-model,16,10,0.625,2.0389423184021433,2.7503736609395695,0,32,32,0,0,0,2,0,9f10bae93d4466858c7c912e99f7d7988071add650436961dc4114fdae3125f0
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0013,13,one-round-fidelity-model,16,8,0.5,2.0270609131331563,2.499202898257331,0,32,32,0,0,1,6,0,061d45f86978d7d4b519f131794a122818e96fff049a1ddb1bf2581c91450740
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0014,14,one-round-fidelity-model,16,9,0.5625,2.359525488938166,3.186017304121718,0,30,30,1,1,0,4,0,58e425f76f49e0fcb95a8fc124178fe0df5501bc5cbf6969982eeb9cde4a65b9
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0015,15,one-round-fidelity-model,16,10,0.625,2.4737050168412735,3.2063862874966786,0,32,32,0,0,0,3,0,3eb4a0482e1fd92c0fc3a240f7dd739692ed3f69e642fe650c859a0442e604c5
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0016,16,one-round-fidelity-model,16,11,0.6875,2.1131183170709043,2.76304772714049,0,32,32,0,0,0,1,0,2a84bf92d3d9ca6cc16eaa62024d979179716bd8162ca29db571cb495483c8f9
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0017,17,one-round-fidelity-model,16,12,0.75,2.346259186869696,3.2250803910859873,0,32,32,0,0,0,1,0,6aaefc1c5f01dbe282a55a75b8c781d0126d1e6d947a540e2bc0b397924447eb
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0018,18,one-round-fidelity-model,16,8,0.5,1.9347720892082596,2.7303818950053795,0,32,32,0,0,0,5,0,644ec08c978b12cc7d91227391217f9f525a1a7817f16e49d6c00bd3243789bd
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0019,19,one-round-fidelity-model,16,7,0.4375,2.3909430874225284,3.157572424881818,0,32,32,0,0,1,3,0,1ff7adef81189bf76fbb002c3a89013398deacc3e66758c7b3f466d1aefc1292
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0020,20,one-round-fidelity-model,16,8,0.5,2.2713414389704396,3.338997103174418,0,32,32,0,1,0,5,0,9e7fb299fa4d0f6b49618fa951f874a7a24385ad16b1be4d101a5aaeda9d16c6
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0021,21,one-round-fidelity-model,16,11,0.6875,2.2098229588444536,2.9694352969807696,0,32,32,0,0,0,2,0,77797064458720861279b5dfa135b4915b7ef31c76563bbe71074677a2995ea7
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0022,22,one-round-fidelity-model,16,10,0.625,1.7985201721440396,2.443574174876465,0,30,30,1,1,0,4,0,fb5b781dfaa1710d51689a4ba30483444f75af1de3e116e7ac839c65eaa8dd29
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0023,23,one-round-fidelity-model,16,10,0.625,1.8656677957141394,2.575651428280267,0,32,32,0,0,0,4,0,b79e3767460d913680131f259602b531191c4a5650b908d08b5dcf4862564c38
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0024,24,one-round-fidelity-model,16,10,0.625,2.0192985892849262,2.428385504451704,0,32,32,0,0,1,2,0,7a6526d130653b10d4347c28d5fb294e9033b55ba243afa20c74fb6231d725a4
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0025,25,one-round-fidelity-model,16,10,0.625,2.5867978337707664,3.5891240022353212,0,32,32,0,1,0,2,0,f0e91ff805d0965ad818b9519ffe7fd1c8e61fbaacd247f8a8de1ddb084b6584
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0026,26,one-round-fidelity-model,16,9,0.5625,2.4560468481252626,3.150543841243671,0,30,30,1,2,1,4,0,e38ea05d5a0ce5b2f7f28a3e66fbd66c8663de1dffc2ed0726ae69ff9258f60b
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0027,27,one-round-fidelity-model,16,7,0.4375,1.8624048232618353,2.4773535907771165,0,32,32,0,0,0,7,0,d2f9f4582ed1b2ca75a2cf02024006cebb6a5501e5b03ba9a397a76e36741ec2
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0028,28,one-round-fidelity-model,16,9,0.5625,2.1910143002639972,2.862441442346152,0,32,32,0,0,0,4,0,6421a449cdee3e57f3a5fc70b0661797c9943d79a882536dfb4e048e7aa7b9af
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,train,poisson,pb12-03-poisson-train,pb12-03-poisson-train/seed-0029,29,one-round-fidelity-model,16,6,0.375,2.0123604410130445,2.624591889224843,0,32,32,0,0,0,7,0,e862b379e0c33b116ffb675178ae881cb310741a163217c6a4976d115bbe283a
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0000,0,one-round-fidelity-model,16,10,0.625,3.6407120324937443,5.559005664007735,0,15,15,1,1,0,0,0,53cb1dc3fe9f2a5d916a4fc0de3006b5ea8d05cc4634bb8b76826f4f172a3f16
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0001,1,one-round-fidelity-model,16,8,0.5,6.268808414722635,8.875087422559062,0,16,16,0,0,0,0,0,7342d2c0bea8070f51493e1f73b48ef7728f63ecd85dc6b8cac8c34002159adb
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0002,2,one-round-fidelity-model,16,9,0.5625,3.6560065748369475,5.025558302765706,0,15,15,1,1,0,0,0,514fe0f152697d9a0a6ee98ee2b90cbb45210b87bf82eb0b8fedd79f664a0faa
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0003,3,one-round-fidelity-model,16,10,0.625,4.392237515957625,6.528491322907861,0,16,16,0,0,1,0,0,798d67d3b46a2d1fbd16273e427990b57c1fa92b4d2a0e2cba34579cc3547696
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0004,4,one-round-fidelity-model,16,6,0.375,4.497086280145881,8.559771845569546,0,16,16,0,0,1,0,0,9900aa7c8ddf7c44a938c96d0db8869d69c290561a8a19343c195f00714cb619
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0005,5,one-round-fidelity-model,16,6,0.375,7.862185708144998,13.817128992335157,0,16,16,0,0,0,0,0,c547c0df990b02358df39ee8ecfc394efe577adbf5bb7d6e254f2f00a6d64f26
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0006,6,one-round-fidelity-model,16,8,0.5,7.476776101575507,12.820640070716928,0,16,16,0,0,0,0,0,95986f9d3310b48094b9e41468256e7b54fadb6cb50a491e907563d5ea7027e2
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0007,7,one-round-fidelity-model,16,9,0.5625,6.30803458810167,10.015336012972043,0,16,16,0,0,1,0,0,5f30d7896957ea4cff291acff93f3ac1d7143cf30c64562df3b994e7bfa923f6
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0008,8,one-round-fidelity-model,16,9,0.5625,4.988965492652721,7.540645078986056,0,16,16,0,0,0,0,0,b7fc789241c5a9bc36265ac84d45a669107026efe11f69452bb795b0d861631f
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0009,9,one-round-fidelity-model,16,12,0.75,7.430151294929087,13.103065830809406,0,16,16,0,0,0,0,0,cfac73f481cf4610d44c0296b4e545901f9896820ca7369f285683b24592ac82
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0010,10,one-round-fidelity-model,16,7,0.4375,3.45854201233361,4.873643426229224,0,14,14,1,2,0,0,1,36582033f57045f71fc72586ad9ee5e70b761758d7d0720cedbdb8932fb771d7
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0011,11,one-round-fidelity-model,16,9,0.5625,5.2820740385058045,9.434423751903203,0,16,16,0,0,0,0,0,26472b7d3155f3f37b3920935278ec7d237b2c6ce6158e32d28b64ef2fb8641f
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0012,12,one-round-fidelity-model,16,14,0.875,4.070606713840341,5.434025584685935,0,16,16,0,0,0,0,0,bbe23c52ccfefa5bebde6a1188dae47ed4bfd0ca57b15a8d11fb3922ca555138
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0013,13,one-round-fidelity-model,16,13,0.8125,5.116600874770156,7.790655499293323,0,16,16,0,0,0,0,0,92bda6b60d6c8b7ef4db3c5a13381647b810fcbbf24454170979116158c42dff
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0014,14,one-round-fidelity-model,16,8,0.5,4.957593101627851,6.640575044429708,0,14,14,2,2,0,0,0,dc166ebfa2930faefedd558e64d3146ebf68dbf7c6df899a305caf661db80666
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0015,15,one-round-fidelity-model,16,8,0.5,7.885195876471186,11.844145179937273,0,15,15,1,1,0,0,0,e2a4f897fb30d61b5024bf271fb76e86150a7f0718cc5ad4ccb77382cc5e199e
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0016,16,one-round-fidelity-model,16,10,0.625,3.3661252424294053,4.732357916614157,0,16,16,0,0,0,0,0,741d97f58adbe2237f95a4cc3d8640bb2cde083d2f7e29a141341dcf2c1fbff1
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0017,17,one-round-fidelity-model,16,11,0.6875,4.037159439364573,5.910898237881864,0,16,16,0,0,0,0,0,621fa146bd20f0309a455704f836b9f927d61efed45c15d3b2c579078f5ce174
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0018,18,one-round-fidelity-model,16,12,0.75,7.094851083266181,11.308638246747286,0,16,16,0,0,1,0,0,2ad0aa7365d149a79c16f8ba525154c20164b75c309f00fb971c036578791a4d
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0019,19,one-round-fidelity-model,16,11,0.6875,8.955245496610543,13.780780113499608,0,16,16,0,0,1,0,0,31ecc1b657ca8099ae784dd24473f3ba8e0dfedc4ccd3408bb15ecca4ea20102
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0020,20,one-round-fidelity-model,16,10,0.625,5.790373400479305,11.84283560398191,0,16,16,0,0,0,0,0,eede8cfe0cef4578cf3863628fd3a345c025c38d435fdddeb77392142af56e4b
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0021,21,one-round-fidelity-model,16,8,0.5,5.432821055475503,9.051426880894477,0,15,15,1,1,0,0,0,961b60fff72638c4e678c7330432b4d90b0fc9fadf1c3e2beda471809d287e5d
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0022,22,one-round-fidelity-model,16,9,0.5625,3.6102286341399052,5.017235469192487,0,16,16,0,0,0,0,0,e85f3f2198821be7ec9b283dfba70e409d3456fcc06968df84998843a6d49d9b
1,cpu-simulation-model,SIMULATION MODEL OUTPUT — NOT A GPU MEASUREMENT.,"All values are deterministic CPU simulation/model outputs. They do not measure GPU kernels, CUDA graphs, accelerator memory, power, or production throughput.",full,validation,poisson,pb12-04-poisson-validation,pb12-04-poisson-validation/seed-0023,23,one-round-fidelity-model,16,10,0.625,3.3783836137607492,4.602399835191477,0,16,16,0,0,0,0,0,5077159c273d90b4d6e220094d8d4768b39f93a90bb19e53bb83277f32b66665
