evidence_class,measurement_warning,workload,regime,seed,policy,configured_cache_hit_probability,configured_token_acceptance_probability,observed_cache_hits,observed_cache_misses,observed_cache_hit_rate,accepted_draft_tokens,verifier_rounds,mean_verifier_tokens_per_round,requests,output_tokens,makespan_ms,p50_tbt_ms,p95_tbt_ms,p99_tbt_ms,throughput_tokens_per_s,token_gap_slo_attainment,request_tbt_slo_attainment,tbt_request_goodput_tokens_per_s,padded_verifier_slots,direct_hit_delay_ms,total_direct_hit_delay_ms,target_launches,draft_launches,mean_batch
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,7,immediate-fission,0.7,0.9,460,189,0.7087827426810478,1607,697,3.3055954088952655,48,2304,327.89149999999995,0.0,14.086000000000013,14.104000000000006,7026.714629686955,0.9029255319148937,0.020833333333333332,146.38988811847824,0,0.0,0.0,56,108,12.446428571428571
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,7,fixed-coalesce,0.7,0.9,460,189,0.7087827426810478,1607,697,3.3055954088952655,48,2304,331.77483333333333,0.0,14.067999999999984,14.104000000000013,6944.468864174448,0.9073581560283688,0.041666666666666664,289.352869340602,0,0.0,0.0,56,106,12.446428571428571
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,7,fissionspec-horizon-2,0.7,0.9,460,189,0.7087827426810478,1607,697,3.3055954088952655,48,2304,327.89149999999995,0.0,14.086000000000013,14.104000000000006,7026.714629686955,0.9029255319148937,0.020833333333333332,146.38988811847824,0,0.0,0.0,56,108,12.446428571428571
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,7,saguaro-barrier,0.95,0.55,1070,61,0.9460654288240495,1125,1179,1.9541984732824427,48,2304,553.1963333333337,2.674666666666667,14.104000000000013,14.104000000000042,4164.886607467268,0.6462765957446809,0.0,0.0,0,0.6947196261682231,743.3499999999988,85,128,13.870588235294118
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,7,spectre-parallel-padded,0.95,0.55,1057,61,0.945438282647585,1118,1166,1.9588336192109777,48,2304,542.8558333333335,3.177000000000021,7.052000000000021,14.104,4244.220764567633,0.962322695035461,0.3125,1326.3189889273851,59,0.05767644276253503,60.96399999999953,87,139,13.632183908045977
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,7,immediate-fission,0.95,0.55,1070,61,0.9460654288240495,1125,1179,1.9541984732824427,48,2304,538.6880000000002,2.1720000000000255,7.052000000000021,14.104,4277.058334323391,0.9618794326241135,0.3125,1336.5807294760598,0,0.0,0.0,86,125,13.709302325581396
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,7,fixed-coalesce,0.95,0.55,1070,61,0.9460654288240495,1125,1179,1.9541984732824427,48,2304,536.0588333333337,2.961999999999989,7.052000000000021,14.104,4298.035694465126,0.9565602836879432,0.2916666666666667,1253.593744218995,0,0.0,0.0,83,122,14.204819277108435
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,7,fissionspec-horizon-2,0.95,0.55,1070,61,0.9460654288240495,1125,1179,1.9541984732824427,48,2304,538.6880000000002,2.1720000000000255,7.052000000000021,14.104,4277.058334323391,0.9618794326241135,0.3125,1336.5807294760598,0,0.0,0.0,86,125,13.709302325581396
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,7,saguaro-barrier,0.95,0.9,622,27,0.9583975346687211,1607,697,3.3055954088952655,48,2304,327.43733333333324,0.0,14.104000000000006,14.104000000000013,7036.46092076652,0.8023049645390071,0.14583333333333334,1026.1505509451176,0,0.5592443729903526,347.8499999999993,49,69,14.224489795918368
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,7,spectre-parallel-padded,0.95,0.9,619,27,0.958204334365325,1596,694,3.2997118155619596,48,2304,322.9116666666665,0.0,7.052,12.765999999999963,7135.078220565999,0.9858156028368794,0.6041666666666666,4310.776424925291,39,0.0702673667205161,43.49549999999947,51,80,13.882352941176471
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,7,immediate-fission,0.95,0.9,622,27,0.9583975346687211,1607,697,3.3055954088952655,48,2304,317.13733333333323,0.0,7.052,12.765999999999975,7264.991402252655,0.9849290780141844,0.5833333333333334,4237.911651314048,0,0.0,0.0,50,70,13.94
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,7,fixed-coalesce,0.95,0.9,622,27,0.9583975346687211,1607,697,3.3055954088952655,48,2304,323.3081666666665,0.0,7.052,13.413499999999999,7126.327873973699,0.9853723404255319,0.6041666666666666,4305.489757192443,0,0.0,0.0,49,66,14.224489795918368
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,7,fissionspec-horizon-2,0.95,0.9,622,27,0.9583975346687211,1607,697,3.3055954088952655,48,2304,317.13733333333323,0.0,7.052,12.765999999999975,7264.991402252655,0.9849290780141844,0.5833333333333334,4237.911651314048,0,0.0,0.0,50,70,13.94
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,17,saguaro-barrier,0.7,0.55,803,339,0.7031523642732049,1114,1190,1.9361344537815126,48,2304,573.9420000000003,5.574000000000069,14.104000000000013,14.104000000000013,4014.3429126984934,0.6325354609929078,0.0,0.0,0,1.7119551681195548,1374.7000000000025,85,164,14.0
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,17,spectre-parallel-padded,0.7,0.55,794,334,0.7039007092198581,1092,1173,1.9309462915601023,48,2304,564.4063333333338,3.660000000000025,14.104000000000013,14.104000000000042,4082.165390300956,0.8045212765957447,0.020833333333333332,85.04511229793658,98,0.0674361880772466,53.54433333333381,94,195,12.893617021276595
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,17,immediate-fission,0.7,0.55,803,339,0.7031523642732049,1114,1190,1.9361344537815126,48,2304,558.4086666666667,3.3559999999999945,14.104000000000013,14.104000000000042,4126.0104606781415,0.8036347517730497,0.0,0.0,0,0.0,0.0,94,173,12.659574468085106
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,17,fixed-coalesce,0.7,0.55,803,339,0.7031523642732049,1114,1190,1.9361344537815126,48,2304,558.8086666666669,3.052000000000021,14.104000000000013,14.104000000000042,4123.057027271109,0.8018617021276596,0.0,0.0,0,0.0,0.0,93,176,12.795698924731182
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,17,fissionspec-horizon-2,0.7,0.55,803,339,0.7031523642732049,1114,1190,1.9361344537815126,48,2304,558.4086666666667,3.3559999999999945,14.104000000000013,14.104000000000042,4126.0104606781415,0.8036347517730497,0.0,0.0,0,0.0,0.0,94,173,12.659574468085106
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,17,saguaro-barrier,0.7,0.9,457,183,0.7140625,1616,688,3.3488372093023258,48,2304,330.4766666666667,0.0,14.104000000000013,14.104000000000013,6971.7478793258215,0.799645390070922,0.0,0.0,0,1.6382932166301958,748.6999999999995,51,97,13.490196078431373
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,17,spectre-parallel-padded,0.7,0.9,453,182,0.7133858267716535,1606,683,3.3513909224011713,48,2304,328.3715000000001,0.0,14.103999999999985,14.104000000000013,7016.4432662396075,0.8953900709219859,0.0,0.0,43,0.04465231788079506,20.227500000000163,56,110,12.464285714285714
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,17,immediate-fission,0.7,0.9,457,183,0.7140625,1616,688,3.3488372093023258,48,2304,323.24333333333334,0.0,14.103999999999985,14.104000000000013,7127.757210770008,0.8953900709219859,0.0,0.0,0,0.0,0.0,55,100,12.50909090909091
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,17,fixed-coalesce,0.7,0.9,457,183,0.7140625,1616,688,3.3488372093023258,48,2304,328.4641666666666,0.0,14.103999999999985,14.104000000000013,7014.463779661406,0.8931737588652482,0.020833333333333332,146.13466207627928,0,0.0,0.0,54,98,12.74074074074074
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,17,fissionspec-horizon-2,0.7,0.9,457,183,0.7140625,1616,688,3.3488372093023258,48,2304,323.24333333333334,0.0,14.103999999999985,14.104000000000013,7127.757210770008,0.8953900709219859,0.0,0.0,0,0.0,0.0,55,100,12.50909090909091
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,17,saguaro-barrier,0.95,0.55,1074,68,0.9404553415061296,1114,1190,1.9361344537815126,48,2304,554.158666666667,4.5745000000000005,14.104000000000013,14.104000000000013,4157.654005230749,0.6449468085106383,0.0,0.0,0,0.7730446927374287,830.2499999999984,84,130,14.166666666666666
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,17,spectre-parallel-padded,0.95,0.55,1069,67,0.9410211267605634,1106,1183,1.9349112426035502,48,2304,545.0431666666669,3.6960000000000264,7.052000000000021,14.104000000000013,4227.188121797079,0.9512411347517731,0.16666666666666666,704.5313536328465,41,0.04038758964764555,43.174333333333095,86,146,13.930232558139535
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,17,immediate-fission,0.95,0.55,1074,68,0.9404553415061296,1114,1190,1.9361344537815126,48,2304,542.4295,3.0879999999999654,7.052000000000021,14.104000000000013,4247.556594912335,0.9507978723404256,0.16666666666666666,707.9260991520557,0,0.0,0.0,86,134,13.837209302325581
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,17,fixed-coalesce,0.95,0.55,1074,68,0.9404553415061296,1114,1190,1.9361344537815126,48,2304,545.5545000000001,3.3559999999999945,7.382999999999981,14.104000000000013,4223.226093818307,0.9512411347517731,0.1875,791.8548925909326,0,0.0,0.0,85,135,14.0
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,17,fissionspec-horizon-2,0.95,0.55,1074,68,0.9404553415061296,1114,1190,1.9361344537815126,48,2304,542.4295,3.0879999999999654,7.052000000000021,14.104000000000013,4247.556594912335,0.9507978723404256,0.16666666666666666,707.9260991520557,0,0.0,0.0,86,134,13.837209302325581
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,17,saguaro-barrier,0.95,0.9,607,33,0.9484375,1616,688,3.3488372093023258,48,2304,317.08916666666664,0.0,14.104000000000013,14.104000000000013,7266.094973285643,0.8058510638297872,0.020833333333333332,151.37697861011756,0,0.7892092257001646,479.0499999999999,48,75,14.333333333333334
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,17,spectre-parallel-padded,0.95,0.9,606,33,0.9483568075117371,1610,687,3.3435225618631734,48,2304,317.7908333333333,0.0,7.052,14.067999999999984,7250.051789830314,0.9791666666666666,0.4791666666666667,3473.983149293692,21,0.045262376237623574,27.428999999999885,51,83,13.607843137254902
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,17,immediate-fission,0.95,0.9,607,33,0.9484375,1616,688,3.3488372093023258,48,2304,314.0766666666666,0.0,7.052,14.067999999999984,7335.78850174586,0.9791666666666666,0.4791666666666667,3515.0653237532247,0,0.0,0.0,50,76,13.76
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,17,fixed-coalesce,0.95,0.9,607,33,0.9484375,1616,688,3.3488372093023258,48,2304,321.2141666666666,0.0,7.052000000000003,14.067999999999984,7172.784512928811,0.9791666666666666,0.4583333333333333,3287.5262350923717,0,0.0,0.0,49,76,14.040816326530612
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,17,fissionspec-horizon-2,0.95,0.9,607,33,0.9484375,1616,688,3.3488372093023258,48,2304,314.0766666666666,0.0,7.052,14.067999999999984,7335.78850174586,0.9791666666666666,0.4791666666666667,3515.0653237532247,0,0.0,0.0,50,76,13.76
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,29,saguaro-barrier,0.7,0.55,769,344,0.6909254267744834,1143,1161,1.9844961240310077,48,2304,554.2065000000001,0.0,14.104000000000013,14.104000000000013,4157.295159836631,0.6338652482269503,0.0,0.0,0,1.688166449934978,1298.199999999998,87,168,13.344827586206897
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,29,spectre-parallel-padded,0.7,0.55,755,339,0.6901279707495429,1122,1138,1.9859402460456943,48,2304,541.7400000000001,2.674666666666667,14.104000000000013,14.104000000000042,4252.962675822349,0.8045212765957447,0.0,0.0,115,0.11498874172185476,86.81650000000035,87,183,13.586206896551724
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,29,immediate-fission,0.7,0.55,769,344,0.6909254267744834,1143,1161,1.9844961240310077,48,2304,527.6106666666668,0.0,14.104000000000013,14.104000000000042,4366.856368837626,0.7987588652482269,0.0,0.0,0,0.0,0.0,83,159,13.987951807228916
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,29,fixed-coalesce,0.7,0.55,769,344,0.6909254267744834,1143,1161,1.9844961240310077,48,2304,526.8648333333332,0.0,14.104000000000006,14.104000000000013,4373.038119517689,0.7761524822695035,0.0,0.0,0,0.0,0.0,82,158,14.158536585365853
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t0-0p550,29,fissionspec-horizon-2,0.7,0.55,769,344,0.6909254267744834,1143,1161,1.9844961240310077,48,2304,527.6106666666668,0.0,14.104000000000013,14.104000000000042,4366.856368837626,0.7987588652482269,0.0,0.0,0,0.0,0.0,83,159,13.987951807228916
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,29,saguaro-barrier,0.7,0.9,454,201,0.6931297709923664,1601,703,3.2773826458036983,48,2304,341.33133333333336,0.0,14.104000000000013,14.104000000000013,6750.039551012994,0.7965425531914894,0.0,0.0,0,1.6821585903083691,763.6999999999996,50,94,14.06
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,29,spectre-parallel-padded,0.7,0.9,443,199,0.6900311526479751,1582,688,3.2994186046511627,48,2304,335.9083333333332,0.0,14.086000000000013,14.104000000000013,6859.014115954256,0.8980496453900709,0.0,0.0,94,0.1388796087283667,61.52366666666644,56,116,12.892857142857142
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,29,immediate-fission,0.7,0.9,454,201,0.6931297709923664,1601,703,3.2773826458036983,48,2304,328.8979999999999,0.0,14.086000000000013,14.104000000000013,7005.211342118227,0.8971631205673759,0.0,0.0,0,0.0,0.0,55,103,12.781818181818181
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,29,fixed-coalesce,0.7,0.9,454,201,0.6931297709923664,1601,703,3.2773826458036983,48,2304,328.9591666666667,0.0,14.104,14.104000000000013,7003.908793137952,0.8789893617021277,0.0,0.0,0,0.0,0.0,54,101,13.018518518518519
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c0-0p700_t1-0p900,29,fissionspec-horizon-2,0.7,0.9,454,201,0.6931297709923664,1601,703,3.2773826458036983,48,2304,328.8979999999999,0.0,14.086000000000013,14.104000000000013,7005.211342118227,0.8971631205673759,0.0,0.0,0,0.0,0.0,55,103,12.781818181818181
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,29,saguaro-barrier,0.95,0.55,1055,58,0.9478885893980233,1143,1161,1.9844961240310077,48,2304,539.8898333333337,0.0,14.104000000000013,14.104000000000013,4267.537296960889,0.6493794326241135,0.0,0.0,0,0.6572037914691933,693.3499999999989,84,123,13.821428571428571
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,29,spectre-parallel-padded,0.95,0.55,1050,58,0.9476534296028881,1141,1154,1.988734835355286,48,2304,528.4238333333337,0.0,7.052000000000021,14.104000000000013,4360.136418272828,0.9530141843971631,0.2708333333333333,1180.870279948891,20,0.025535238095238486,26.81200000000041,83,126,14.012048192771084
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,29,immediate-fission,0.95,0.55,1055,58,0.9478885893980233,1143,1161,1.9844961240310077,48,2304,527.6815000000004,0.0,7.052000000000021,14.104000000000013,4366.270183813528,0.9525709219858156,0.2708333333333333,1182.5315081161639,0,0.0,0.0,83,119,13.987951807228916
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,29,fixed-coalesce,0.95,0.55,1055,58,0.9478885893980233,1143,1161,1.9844961240310077,48,2304,536.5106666666669,0.0,7.663499999999999,14.104000000000013,4294.416016581215,0.9521276595744681,0.22916666666666666,984.1370037998619,0,0.0,0.0,84,124,13.821428571428571
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t0-0p550,29,fissionspec-horizon-2,0.95,0.55,1055,58,0.9478885893980233,1143,1161,1.9844961240310077,48,2304,527.6815000000004,0.0,7.052000000000021,14.104000000000013,4366.270183813528,0.9525709219858156,0.2708333333333333,1182.5315081161639,0,0.0,0.0,83,119,13.987951807228916
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,29,saguaro-barrier,0.95,0.9,621,34,0.9480916030534351,1601,703,3.2773826458036983,48,2304,325.3355,0.0,14.104000000000013,14.104000000000013,7081.9200486882,0.8218085106382979,0.3333333333333333,2360.6400162294,0,0.5940418679549109,368.89999999999964,48,68,14.645833333333334
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,29,spectre-parallel-padded,0.95,0.9,618,34,0.9478527607361963,1599,699,3.2875536480686693,48,2304,323.04033333333325,0.0,7.052000000000003,14.104,7132.2363254949605,0.9769503546099291,0.4375,3120.3533924040453,15,0.03504746494066851,21.659333333333137,52,80,13.557692307692308
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,29,immediate-fission,0.95,0.9,621,34,0.9480916030534351,1601,703,3.2773826458036983,48,2304,322.3104999999999,0.0,7.052000000000003,14.104,7148.386416204253,0.9765070921985816,0.4166666666666667,2978.4943400851053,0,0.0,0.0,52,74,13.51923076923077
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,29,fixed-coalesce,0.95,0.9,621,34,0.9480916030534351,1601,703,3.2773826458036983,48,2304,332.47299999999996,0.0,7.052,14.103999999999985,6929.886035858552,0.9773936170212766,0.4375,3031.8251406881163,0,0.0,0.0,51,73,13.784313725490197
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,poisson,c1-0p950_t1-0p900,29,fissionspec-horizon-2,0.95,0.9,621,34,0.9480916030534351,1601,703,3.2773826458036983,48,2304,322.3104999999999,0.0,7.052000000000003,14.104,7148.386416204253,0.9765070921985816,0.4166666666666667,2978.4943400851053,0,0.0,0.0,52,74,13.51923076923077
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,7,saguaro-barrier,0.7,0.55,806,295,0.7320617620345141,1155,1149,2.0052219321148823,48,2304,558.5905000000006,0.0,14.104000000000013,14.104000000000042,4124.667354707962,0.6440602836879432,0.0,0.0,0,1.5550868486352327,1253.3999999999976,95,183,12.094736842105263
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,7,spectre-parallel-padded,0.7,0.55,793,289,0.732902033271719,1132,1128,2.00354609929078,48,2304,555.8411666666666,0.0,14.104,14.104000000000042,4145.06902001681,0.8461879432624113,0.020833333333333332,86.35560458368354,118,0.07299411517444272,57.88433333333308,97,195,12.082474226804123
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,7,immediate-fission,0.7,0.55,806,295,0.7320617620345141,1155,1149,2.0052219321148823,48,2304,551.0905000000005,0.0,14.104,14.104000000000042,4180.801519895549,0.8444148936170213,0.0,0.0,0,0.0,0.0,97,181,11.845360824742269
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,7,fixed-coalesce,0.7,0.55,806,295,0.7320617620345141,1155,1149,2.0052219321148823,48,2304,549.8738333333338,0.0,14.104000000000003,14.104000000000042,4190.052081644179,0.8435283687943262,0.020833333333333332,87.29275170092042,0,0.0,0.0,95,177,12.094736842105263
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t0-0p550,7,fissionspec-horizon-2,0.7,0.55,806,295,0.7320617620345141,1155,1149,2.0052219321148823,48,2304,551.0905000000005,0.0,14.104,14.104000000000042,4180.801519895549,0.8444148936170213,0.0,0.0,0,0.0,0.0,97,181,11.845360824742269
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,7,saguaro-barrier,0.7,0.9,476,169,0.737984496124031,1611,693,3.324675324675325,48,2304,332.7068333333334,0.0,14.104000000000013,14.104000000000013,6925.015566757719,0.7934397163120568,0.0,0.0,0,1.5237394957983192,725.3,51,95,13.588235294117647
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,7,spectre-parallel-padded,0.7,0.9,470,168,0.7366771159874608,1588,685,3.318248175182482,48,2304,347.3483333333334,0.0,14.049999999999983,14.104000000000006,6633.110854137775,0.9148936170212766,0.041666666666666664,276.3796189224073,83,0.07431453900709241,34.92783333333343,63,129,11.365079365079366
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,7,immediate-fission,0.7,0.9,476,169,0.737984496124031,1611,693,3.324675324675325,48,2304,332.9693333333335,0.0,14.03200000000001,14.104000000000006,6919.556155321608,0.9144503546099291,0.020833333333333332,144.1574199025335,0,0.0,0.0,59,109,11.745762711864407
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,7,fixed-coalesce,0.7,0.9,476,169,0.737984496124031,1611,693,3.324675324675325,48,2304,340.689,0.0,14.049999999999983,14.104000000000006,6762.766041756558,0.9148936170212766,0.041666666666666664,281.78191840652323,0,0.0,0.0,58,108,11.948275862068966
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c0-0p700_t1-0p900,7,fissionspec-horizon-2,0.7,0.9,476,169,0.737984496124031,1611,693,3.324675324675325,48,2304,332.9693333333335,0.0,14.03200000000001,14.104000000000006,6919.556155321608,0.9144503546099291,0.020833333333333332,144.1574199025335,0,0.0,0.0,59,109,11.745762711864407
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,7,saguaro-barrier,0.95,0.55,1051,50,0.9545867393278837,1155,1149,2.0052219321148823,48,2304,532.9071666666667,0.0,14.104000000000013,14.104000000000013,4323.454710529632,0.6781914893617021,0.0,0.0,0,0.6218363463368218,653.5499999999997,83,118,13.843373493975903
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,7,spectre-parallel-padded,0.95,0.55,1047,49,0.9552919708029197,1148,1144,2.0034965034965033,48,2304,527.2059999999999,0.0,7.052000000000021,14.104000000000013,4370.208229800117,0.9596631205673759,0.22916666666666666,1001.5060526625268,32,0.03888586437440339,40.71350000000035,84,130,13.761904761904763
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,7,immediate-fission,0.95,0.55,1051,50,0.9545867393278837,1155,1149,2.0052219321148823,48,2304,523.1946666666665,0.0,7.052000000000021,14.104000000000013,4403.714614827879,0.9596631205673759,0.22916666666666666,1009.1845992313889,0,0.0,0.0,83,119,13.843373493975903
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,7,fixed-coalesce,0.95,0.55,1051,50,0.9545867393278837,1155,1149,2.0052219321148823,48,2304,534.2113333333335,0.0,7.663499999999999,14.104000000000013,4312.899888558459,0.9605496453900709,0.25,1078.2249721396147,0,0.0,0.0,83,117,13.843373493975903
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t0-0p550,7,fissionspec-horizon-2,0.95,0.55,1051,50,0.9545867393278837,1155,1149,2.0052219321148823,48,2304,523.1946666666665,0.0,7.052000000000021,14.104000000000013,4403.714614827879,0.9596631205673759,0.22916666666666666,1009.1845992313889,0,0.0,0.0,83,119,13.843373493975903
synthetic-model,SYNTHETIC MODEL OUTPUT — NOT GPU MEASUREMENTS.,bursty,c1-0p950_t1-0p900,7,saguaro-barrier,0.95,0.9,613,32,0.9503875968992248,1611,693,3.324675324675325,48,2304,320.1026666666667,0.0,14.104000000000013,14.104000000000013,7197.690740887298,0.8204787234042553,0.041666666666666664,299.90378087030405,0,0.6972267536704739,427.40000000000055,49,74,14.142857142857142
